DATE,CBBTCUSD,CBBCHUSD,CBCCIND,CBETHUSD,sp500,VIXCLS,T10YIE,DGS5,GOLDPMGBD230NLBM,SLVPRUSD,Fear&Greed
2020-05-16,9353.26,236.0,3342.37608901,199.92,2863.7,31.89,1.09,0.31,1602.6,16.25,41.0
2020-05-17,9700.33,240.44,3445.3722864,207.26,2863.7,31.89,1.09,0.31,1602.6,16.25,40.0
2020-05-18,9733.21,248.24,3480.34279923,214.89,2953.91,29.3,1.17,0.38,1597.66,17.35,50.0
2020-05-19,9783.91,246.48,3496.930179,214.41,2922.94,30.53,1.15,0.35,1589.01,17.12,50.0
2020-05-20,9497.76,239.46,3401.55062245,209.71,2971.61,27.99,1.16,0.34,1591.65,17.47,52.0
2020-05-21,9039.12,227.76,3239.13718167,198.1,2948.51,29.53,1.14,0.35,1571.04,17.205,49.0
2020-05-22,9173.23,234.79,3293.09565771,207.59,2955.45,28.16,1.12,0.34,1590.71,17.0,42.0
2020-05-23,9166.02,234.09,3295.10129265,206.38,2955.45,28.16,1.12,0.34,1590.71,17.0,40.0
2020-05-24,8673.64,222.63,3135.63957547,199.31,2955.45,28.16,1.12,0.34,1590.71,17.0,43.0
2020-05-25,8892.39,230.11,3203.95911335,203.97,2955.45,28.16,1.12,0.34,1590.71,17.0,41.0
2020-05-26,8836.77,227.55,3180.2729706,201.04,2991.77,28.01,1.13,0.35,1566.63,17.3,39.0
2020-05-27,9200.0,232.85,3180.2729706,208.16,3036.13,27.62,1.14,0.34,1541.92,17.19,39.0
2020-05-28,9593.72,240.12,3180.2729706,221.45,3029.73,28.59,1.18,0.34,1556.61,17.34,41.0
2020-05-29,9426.87,238.76,3180.2729706,220.98,3044.31,27.51,1.15,0.3,1554.97,17.59,48.0
2020-05-30,9684.6,252.35,3180.2729706,243.41,3044.31,27.51,1.15,0.3,1554.97,17.59,48.0
2020-05-31,9435.8,238.03,3180.2729706,230.76,3044.31,27.51,1.15,0.3,1554.97,17.59,51.0
2020-06-01,10212.38,253.93,3180.2729706,248.68,3055.73,28.23,1.18,0.31,1556.16,18.16,50.0
2020-06-02,9509.35,250.65,3180.2729706,237.36,3080.82,26.84,1.18,0.32,1556.44,18.27,56.0
2020-06-03,9672.67,253.27,3180.2729706,244.76,3122.87,25.66,1.21,0.38,1519.81,17.86,48.0
2020-06-04,9799.57,256.24,3180.2729706,243.23,3112.35,25.81,1.22,0.4,1507.77,17.75,54.0
2020-06-05,9568.95,254.88,3180.2729706,239.09,3193.93,24.52,1.27,0.47,1490.53,17.58,53.0
2020-06-06,9665.36,252.98,3180.2729706,241.82,3193.93,24.52,1.27,0.47,1490.53,17.58,54.0
2020-06-07,9764.0,254.1,3180.2729706,245.18,3193.93,24.52,1.27,0.47,1490.53,17.58,54.0
2020-06-08,9833.94,256.0,3180.2729706,247.76,3232.39,25.81,1.28,0.45,1494.61,17.63,53.0
2020-06-09,9778.6,254.15,3180.2729706,244.13,3207.18,27.57,1.26,0.4,1510.62,17.63,52.0
2020-06-10,9899.18,257.33,3180.2729706,248.41,3190.14,27.57,1.27,0.33,1515.23,17.715,54.0
2020-06-11,9258.7,234.4,3180.2729706,229.65,3002.1,40.79,1.21,0.32,1528.1,17.875,52.0
2020-06-12,9466.77,240.61,3180.2729706,237.75,3041.31,36.09,1.21,0.33,1534.15,17.625,38.0
2020-06-13,9477.17,240.7,3180.2729706,238.07,3041.31,36.09,1.21,0.33,1534.15,17.625,38.0
2020-06-14,9315.71,237.17,3180.2729706,231.0,3041.31,36.09,1.21,0.33,1534.15,17.625,40.0
2020-06-15,9437.23,235.77,3180.2729706,231.05,3066.59,34.4,1.23,0.33,1516.83,17.085,37.0
2020-06-16,9534.8,237.49,3180.2729706,235.54,3124.74,33.67,1.27,0.34,1526.54,17.41,39.0
2020-06-17,9460.53,240.17,3180.2729706,233.64,3113.49,33.47,1.26,0.34,1537.26,17.47,38.0
2020-06-18,9368.15,235.67,3180.2729706,230.85,3115.34,32.94,1.28,0.34,1532.93,17.615,40.0
2020-06-19,9285.54,232.93,3180.2729706,228.49,3097.74,35.12,1.3,0.33,1545.49,17.525,39.0
2020-06-20,9361.81,232.72,3180.2729706,228.91,3097.74,35.12,1.3,0.33,1545.49,17.525,38.0
2020-06-21,9279.68,229.83,3180.2729706,227.54,3097.74,35.12,1.3,0.33,1545.49,17.525,37.0
2020-06-22,9700.91,241.14,3180.2729706,243.67,3117.86,31.77,1.34,0.34,1567.17,17.86,38.0
2020-06-23,9623.74,240.27,3180.2729706,243.3,3131.29,31.37,1.38,0.33,1560.7,17.81,41.0
2020-06-24,9284.1,232.41,3180.2729706,234.58,3050.33,33.84,1.33,0.33,1567.55,17.855,50.0
2020-06-25,9232.84,231.83,3180.2729706,232.01,3083.76,32.22,1.33,0.32,1565.79,17.53,43.0
2020-06-26,9157.22,230.12,3180.2729706,229.53,3009.05,34.73,1.32,0.3,1559.91,17.83,40.0
2020-06-27,9001.24,216.32,3180.2729706,220.34,3009.05,34.73,1.32,0.3,1559.91,17.83,43.0
2020-06-28,9122.56,222.55,3180.2729706,225.05,3009.05,34.73,1.32,0.3,1559.91,17.83,40.0
2020-06-29,9191.05,225.34,3180.2729706,228.28,3053.24,31.78,1.34,0.28,1573.54,17.905,41.0
2020-06-30,9129.47,222.03,3180.2729706,225.24,3100.29,30.43,1.34,0.29,1577.32,17.845,44.0
2020-07-01,9239.09,223.45,3180.2729706,231.13,3115.86,28.62,1.37,0.31,1574.82,18.22,42.0
2020-07-02,9088.54,219.67,3180.2729706,226.39,3130.01,27.68,1.41,0.29,1577.13,17.925,42.0
2020-07-03,9050.05,220.5,3180.2729706,224.81,3130.01,27.68,1.41,0.29,1577.7,18.02,41.0
2020-07-04,9138.22,225.37,3180.2729706,229.31,3130.01,27.68,1.41,0.29,1577.7,18.02,40.0
2020-07-05,9088.52,222.77,3180.2729706,228.12,3130.01,27.68,1.41,0.29,1577.7,18.02,38.0
2020-07-06,9331.69,242.1,3180.2729706,241.49,3179.72,27.94,1.45,0.31,1578.36,18.255,40.0
2020-07-07,9263.56,238.05,3180.2729706,239.68,3145.32,29.43,1.43,0.29,1585.0,18.02,43.0
2020-07-08,9436.01,243.05,3180.2729706,246.89,3169.94,28.08,1.42,0.3,1598.48,18.485,44.0
2020-07-09,9230.48,238.18,3180.2729706,242.09,3152.05,29.26,1.39,0.28,1600.08,18.835,44.0
2020-07-10,9298.16,238.61,3180.2729706,241.42,3185.04,27.29,1.41,0.3,1594.84,18.77,41.0
2020-07-11,9235.0,236.65,3180.2729706,239.4,3185.04,27.29,1.41,0.3,1594.84,18.77,44.0
2020-07-12,9313.77,237.72,3180.2729706,243.2,3185.04,27.29,1.41,0.3,1594.84,18.77,41.0
2020-07-13,9230.14,231.73,3180.2729706,239.21,3155.22,32.19,1.42,0.3,1591.68,19.095,43.0
2020-07-14,9258.34,229.92,3180.2729706,240.44,3197.52,29.52,1.41,0.28,1581.71,18.895,43.0
2020-07-15,9194.51,227.24,3180.2729706,238.36,3226.56,27.76,1.41,0.28,1579.57,19.33,44.0
2020-07-16,9130.91,224.17,3180.2729706,233.54,3215.57,28.0,1.41,0.28,1581.56,19.245,43.0
2020-07-17,9147.65,222.41,3180.2729706,232.59,3224.73,25.68,1.46,0.29,1581.07,19.16,41.0
2020-07-18,9174.6,224.25,3180.2729706,235.66,3224.73,25.68,1.46,0.29,1581.07,19.16,44.0
2020-07-19,9221.71,228.17,3180.2729706,239.66,3224.73,25.68,1.46,0.29,1581.07,19.16,41.0
2020-07-20,9161.13,222.51,3180.2729706,235.98,3251.84,24.46,1.46,0.29,1590.87,19.44,44.0
2020-07-21,9396.65,230.44,3180.2729706,245.76,3257.3,24.84,1.48,0.27,1608.36,20.555,44.0
2020-07-22,9546.31,240.35,3180.2729706,264.6,3276.02,24.32,1.48,0.27,1598.44,22.245,50.0
2020-07-23,9612.05,238.55,3180.2729706,275.25,3235.66,26.08,1.49,0.27,1621.54,22.86,55.0
2020-07-24,9553.41,235.86,3180.2729706,280.07,3215.63,25.84,1.51,0.27,1638.09,22.475,53.0
2020-07-25,9709.02,250.7,3180.2729706,305.2,3215.63,25.84,1.51,0.27,1638.09,22.475,55.0
2020-07-26,9944.58,247.93,3180.2729706,311.8,3215.63,25.84,1.51,0.27,1638.09,22.475,55.0
2020-07-27,11108.44,269.78,3180.2729706,323.98,3239.41,24.74,1.52,0.3,1647.7,24.375,58.0
2020-07-28,10952.85,290.24,3180.2729706,318.44,3218.44,25.44,1.51,0.26,1654.23,23.545,76.0
2020-07-29,11100.39,287.53,3180.2729706,317.82,3258.44,24.1,1.53,0.25,1659.24,24.335,71.0
2020-07-30,11139.67,292.92,3180.2729706,336.57,3246.22,24.76,1.52,0.23,1662.44,23.16,76.0
2020-07-31,11372.76,302.0,3180.2729706,347.25,3271.12,24.46,1.55,0.21,1661.72,24.07,75.0
2020-08-01,11805.82,319.62,3180.2729706,387.63,3271.12,24.46,1.55,0.21,1661.72,24.07,75.0
2020-08-02,11050.03,283.63,3180.2729706,372.29,3271.12,24.46,1.55,0.21,1661.72,24.07,80.0
2020-08-03,11235.44,297.63,3180.2729706,386.68,3294.61,24.28,1.58,0.22,1670.45,24.23,75.0
2020-08-04,11198.04,288.46,3180.2729706,390.23,3306.51,23.76,1.57,0.19,1686.56,24.33,72.0
2020-08-05,11737.59,292.93,3180.2729706,400.55,3327.77,22.99,1.61,0.22,1722.9,26.945,75.0
2020-08-06,11766.62,309.0,3180.2729706,394.95,3349.16,22.65,1.63,0.21,1743.43,27.885,79.0
2020-08-07,11598.96,302.31,3180.2729706,379.12,3351.28,22.21,1.61,0.23,1726.88,28.33,77.0
2020-08-08,11780.14,305.85,3180.2729706,400.0,3351.28,22.21,1.61,0.23,1726.88,28.33,77.0
2020-08-09,11692.76,300.2,3180.2729706,391.08,3351.28,22.21,1.61,0.23,1726.88,28.33,79.0
2020-08-10,11896.19,302.42,3180.2729706,396.0,3360.47,22.13,1.61,0.24,1734.96,28.27,78.0
2020-08-11,11387.01,281.42,3180.2729706,378.45,3333.69,24.03,1.63,0.27,1646.76,28.28,84.0
2020-08-12,11563.16,284.25,3180.2729706,386.66,3380.35,22.28,1.67,0.3,1640.57,25.81,75.0
2020-08-13,11824.99,297.06,3180.2729706,426.65,3373.43,22.13,1.67,0.32,1640.17,26.25,75.0
2020-08-14,11785.29,294.26,3180.2729706,439.26,3372.85,22.05,1.65,0.29,1643.31,26.705,78.0
2020-08-15,11854.27,302.6,3180.2729706,432.78,3372.85,22.05,1.65,0.29,1643.31,26.705,79.0
2020-08-16,11924.0,308.79,3180.2729706,434.53,3372.85,22.05,1.65,0.29,1643.31,26.705,82.0
2020-08-17,12325.1,318.07,3180.2729706,431.42,3381.99,21.35,1.66,0.29,1661.53,26.915,83.0
2020-08-18,11983.52,304.5,3180.2729706,423.95,3389.78,21.51,1.68,0.27,1680.52,28.325,82.0
2020-08-19,11764.8,293.83,3180.2729706,408.66,3374.85,22.54,1.67,0.29,1658.3,27.44,80.0
2020-08-20,11856.24,294.27,3180.2729706,416.19,3385.51,22.72,1.62,0.26,1629.6,26.915,75.0
2020-08-21,11526.32,282.88,3180.2729706,387.76,3397.16,22.54,1.64,0.27,1637.04,26.915,81.0
2020-08-22,11675.78,287.0,3180.2729706,395.9,3397.16,22.54,1.64,0.27,1637.04,26.915,78.0
2020-08-23,11650.03,284.75,3180.2729706,390.8,3397.16,22.54,1.64,0.27,1637.04,26.915,76.0
2020-08-24,11762.34,290.78,3180.2729706,408.47,3431.28,22.37,1.67,0.28,1643.61,26.885,78.0
2020-08-25,11324.86,275.78,3180.2729706,382.77,3443.62,22.03,1.7,0.3,1616.26,26.495,75.0
2020-08-26,11460.01,275.2,3180.2729706,386.34,3478.73,23.27,1.72,0.28,1636.05,26.395,76.0
2020-08-27,11341.73,264.73,3180.2729706,383.56,3484.55,24.47,1.73,0.31,1632.39,27.245,75.0
2020-08-28,11540.0,268.68,3180.2729706,395.57,3508.01,22.96,1.77,0.28,1647.31,27.35,74.0
2020-08-29,11468.56,268.5,3180.2729706,398.52,3508.01,22.96,1.77,0.28,1647.31,27.35,79.0
2020-08-30,11724.99,279.0,3180.2729706,429.37,3508.01,22.96,1.77,0.28,1647.31,27.35,75.0
2020-08-31,11665.93,273.98,3180.2729706,434.79,3500.31,26.41,1.8,0.28,1647.31,27.35,75.0
2020-09-01,11911.74,292.74,3180.2729706,476.15,3526.65,26.12,1.76,0.26,1651.45,28.885,75.0
2020-09-02,11390.12,264.2,3180.2729706,439.59,3580.84,26.57,1.73,0.26,1645.45,27.705,83.0
2020-09-03,10225.82,226.85,3180.2729706,383.38,3455.06,33.6,1.65,0.24,1637.74,26.9,79.0
2020-09-04,10225.82,226.85,3180.2729706,383.38,3426.96,33.6,1.7,0.24,1633.12,26.815,40.0
